"LOCATION","Pays","VARIABLE","Variable","FREQUENCY","Fréquence","TIME","Temps","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"FRA","France","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2000","2000","EUR","Euro","0","Unités","2014","2014",425410300000,,
"FRA","France","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2001","2001","EUR","Euro","0","Unités","2014","2014",427041800000,,
"FRA","France","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2002","2002","EUR","Euro","0","Unités","2014","2014",419975500000,,
"FRA","France","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2003","2003","EUR","Euro","0","Unités","2014","2014",421100500000,,
"FRA","France","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2004","2004","EUR","Euro","0","Unités","2014","2014",444601700000,,
"FRA","France","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2005","2005","EUR","Euro","0","Unités","2014","2014",458947400000,,
"FRA","France","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2006","2006","EUR","Euro","0","Unités","2014","2014",479234000000,,
"FRA","France","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2007","2007","EUR","Euro","0","Unités","2014","2014",507522800000,,
"FRA","France","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2008","2008","EUR","Euro","0","Unités","2014","2014",505880200000,,
"FRA","France","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2009","2009","EUR","Euro","0","Unités","2014","2014",437512700000,,
"FRA","France","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2010","2010","EUR","Euro","0","Unités","2014","2014",450453600000,,
"FRA","France","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2011","2011","EUR","Euro","0","Unités","2014","2014",483547300000,,
"FRA","France","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2012","2012","EUR","Euro","0","Unités","2014","2014",471798600000,,
"FRA","France","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2013","2013","EUR","Euro","0","Unités","2014","2014",474816100000,,
"FRA","France","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2014","2014","EUR","Euro","0","Unités","2014","2014",489811300000,,
"FRA","France","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2015","2015","EUR","Euro","0","Unités","2014","2014",499204200000,,
"FRA","France","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2016","2016","EUR","Euro","0","Unités","2014","2014",503190500000,,
"FRA","France","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2017","2017","EUR","Euro","0","Unités","2014","2014",531949500000,,
"FRA","France","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2018","2018","EUR","Euro","0","Unités","2014","2014",547475900000,,
"FRA","France","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2019","2019","EUR","Euro","0","Unités","2014","2014",569301800000,,
"FRA","France","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2020","2020","EUR","Euro","0","Unités","2014","2014",526270000000,,
"FRA","France","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2021","2021","EUR","Euro","0","Unités","2014","2014",564718100000,,
"FRA","France","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2022","2022","EUR","Euro","0","Unités","2014","2014",594862600000,,
"FRA","France","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2023","2023","EUR","Euro","0","Unités","2014","2014",591032849349.92,,
"FRA","France","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2000","2000","PC","Pourcentage","0","Unités","2014","2014",1.81234476849489,,
"FRA","France","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2001","2001","PC","Pourcentage","0","Unités","2014","2014",1.78221407874552,,
"FRA","France","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2002","2002","PC","Pourcentage","0","Unités","2014","2014",1.93835365534569,,
"FRA","France","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2003","2003","PC","Pourcentage","0","Unités","2014","2014",2.17152479029128,,
"FRA","France","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2004","2004","PC","Pourcentage","0","Unités","2014","2014",2.3364016400032,,
"FRA","France","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2005","2005","PC","Pourcentage","0","Unités","2014","2014",1.88929367518681,,
"FRA","France","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2006","2006","PC","Pourcentage","0","Unités","2014","2014",1.89184761133755,,
"FRA","France","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2007","2007","PC","Pourcentage","0","Unités","2014","2014",1.60228519541448,,
"FRA","France","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2008","2008","PC","Pourcentage","0","Unités","2014","2014",3.15961943063547,,
"FRA","France","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2009","2009","PC","Pourcentage","0","Unités","2014","2014",0.101974515395512,,
"FRA","France","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2010","2010","PC","Pourcentage","0","Unités","2014","2014",1.73901284651788,,
"FRA","France","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2011","2011","PC","Pourcentage","0","Unités","2014","2014",2.29145621776802,,
"FRA","France","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2012","2012","PC","Pourcentage","0","Unités","2014","2014",2.21846846846853,,
"FRA","France","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2013","2013","PC","Pourcentage","0","Unités","2014","2014",0.9898221201515,,
"FRA","France","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2014","2014","PC","Pourcentage","0","Unités","2014","2014",0.610897129286881,,
"FRA","France","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2015","2015","PC","Pourcentage","0","Unités","2014","2014",0.086741119461009,,
"FRA","France","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2016","2016","PC","Pourcentage","0","Unités","2014","2014",0.304997458354297,,
"FRA","France","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2017","2017","PC","Pourcentage","0","Unités","2014","2014",1.16227869764985,,
"FRA","France","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2018","2018","PC","Pourcentage","0","Unités","2014","2014",2.09910812542089,,
"FRA","France","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2019","2019","PC","Pourcentage","0","Unités","2014","2014",1.29824166277923,,
"FRA","France","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2020","2020","PC","Pourcentage","0","Unités","2014","2014",0.524075721000862,,
"FRA","France","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2021","2021","PC","Pourcentage","0","Unités","2014","2014",2.06641600050542,,
"FRA","France","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2022","2022","PC","Pourcentage","0","Unités","2014","2014",5.90579822361029,,
"FRA","France","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2023","2023","PC","Pourcentage","0","Unités","2014","2014",6.05554718158753,,
"FRA","France","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2000","2000","EUR","Euro","0","Unités","2014","2014",1825827000000,,
"FRA","France","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2001","2001","EUR","Euro","0","Unités","2014","2014",1861085600000,,
"FRA","France","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2002","2002","EUR","Euro","0","Unités","2014","2014",1882976400000,,
"FRA","France","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2003","2003","EUR","Euro","0","Unités","2014","2014",1898842500000,,
"FRA","France","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2004","2004","EUR","Euro","0","Unités","2014","2014",1946915400000,,
"FRA","France","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2005","2005","EUR","Euro","0","Unités","2014","2014",1980948800000,,
"FRA","France","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2006","2006","EUR","Euro","0","Unités","2014","2014",2033464900000,,
"FRA","France","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2007","2007","EUR","Euro","0","Unités","2014","2014",2081938600000,,
"FRA","France","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2008","2008","EUR","Euro","0","Unités","2014","2014",2084959300000,,
"FRA","France","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2009","2009","EUR","Euro","0","Unités","2014","2014",2026883300000,,
"FRA","France","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2010","2010","EUR","Euro","0","Unités","2014","2014",2063408000000,,
"FRA","France","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2011","2011","EUR","Euro","0","Unités","2014","2014",2109396300000,,
"FRA","France","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2012","2012","EUR","Euro","0","Unités","2014","2014",2117177800000,,
"FRA","France","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2013","2013","EUR","Euro","0","Unités","2014","2014",2131786900000,,
"FRA","France","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2014","2014","EUR","Euro","0","Unités","2014","2014",2152335600000,,
"FRA","France","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2015","2015","EUR","Euro","0","Unités","2014","2014",2174900600000,,
"FRA","France","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2016","2016","EUR","Euro","0","Unités","2014","2014",2196341600000,,
"FRA","France","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2017","2017","EUR","Euro","0","Unités","2014","2014",2250245400000,,
"FRA","France","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2018","2018","EUR","Euro","0","Unités","2014","2014",2291242800000,,
"FRA","France","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2019","2019","EUR","Euro","0","Unités","2014","2014",2334442900000,,
"FRA","France","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2020","2020","EUR","Euro","0","Unités","2014","2014",2155227500000,,
"FRA","France","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2021","2021","EUR","Euro","0","Unités","2014","2014",2292585400000,,
"FRA","France","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2022","2022","EUR","Euro","0","Unités","2014","2014",2350257300000,,
"FRA","France","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2023","2023","EUR","Euro","0","Unités","2014","2014",2368360392005.24,,
"FRA","France","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2000","2000","PC","Pourcentage","0","Unités",,,1.24786070648479,,
"FRA","France","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2001","2001","PC","Pourcentage","0","Unités",,,1.21523559563176,,
"FRA","France","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2002","2002","PC","Pourcentage","0","Unités",,,-0.545919450270812,,
"FRA","France","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2003","2003","PC","Pourcentage","0","Unités",,,-1.50800170544314,,
"FRA","France","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2004","2004","PC","Pourcentage","0","Unités",,,-1.08161925591461,,
"FRA","France","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2005","2005","PC","Pourcentage","0","Unités",,,-0.917501078012759,,
"FRA","France","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2006","2006","PC","Pourcentage","0","Unités",,,-0.0619937068010114,,
"FRA","France","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2007","2007","PC","Pourcentage","0","Unités",,,-0.157607536131483,,
"FRA","France","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2008","2008","PC","Pourcentage","0","Unités",,,-0.614848269394935,,
"FRA","France","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2009","2009","PC","Pourcentage","0","Unités",,,-4.9378441435648,,
"FRA","France","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2010","2010","PC","Pourcentage","0","Unités",,,-4.61052563042027,,
"FRA","France","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2011","2011","PC","Pourcentage","0","Unités",,,-2.68430642236182,,
"FRA","France","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2012","2012","PC","Pourcentage","0","Unités",,,-2.54845572822996,,
"FRA","France","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2013","2013","PC","Pourcentage","0","Unités",,,-1.91156732951822,,
"FRA","France","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2014","2014","PC","Pourcentage","0","Unités",,,-1.84768077636976,,
"FRA","France","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2015","2015","PC","Pourcentage","0","Unités",,,-1.74908303050309,,
"FRA","France","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2016","2016","PC","Pourcentage","0","Unités",,,-1.89327228883074,,
"FRA","France","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2017","2017","PC","Pourcentage","0","Unités",,,-1.32322460299348,,
"FRA","France","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2018","2018","PC","Pourcentage","0","Unités",,,-0.679559493213542,,
"FRA","France","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2019","2019","PC","Pourcentage","0","Unités",,,-1.70521342644835,,
"FRA","France","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2020","2020","PC","Pourcentage","0","Unités",,,-7.81392821310113,,
"FRA","France","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2021","2021","PC","Pourcentage","0","Unités",,,-5.1915998721745,,
"FRA","France","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2022","2022","PC","Pourcentage","0","Unités",,,-2.94046748570227,,
"FRA","France","NLGXQ","Solde financier primaire des administrations publiques, en pourcentage du PIB","A","Annuelle","2023","2023","PC","Pourcentage","0","Unités",,,-3.06914191342253,,
"FRA","France","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2000","2000","EUR","Euro","0","Unités","2014","2014",963004300000,,
"FRA","France","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2001","2001","EUR","Euro","0","Unités","2014","2014",987687800000,,
"FRA","France","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2002","2002","EUR","Euro","0","Unités","2014","2014",1007870100000,,
"FRA","France","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2003","2003","EUR","Euro","0","Unités","2014","2014",1023518500000,,
"FRA","France","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2004","2004","EUR","Euro","0","Unités","2014","2014",1041808900000,,
"FRA","France","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2005","2005","EUR","Euro","0","Unités","2014","2014",1066812900000,,
"FRA","France","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2006","2006","EUR","Euro","0","Unités","2014","2014",1091175800000,,
"FRA","France","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2007","2007","EUR","Euro","0","Unités","2014","2014",1120122000000,,
"FRA","France","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2008","2008","EUR","Euro","0","Unités","2014","2014",1124726600000,,
"FRA","France","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2009","2009","EUR","Euro","0","Unités","2014","2014",1129398900000,,
"FRA","France","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2010","2010","EUR","Euro","0","Unités","2014","2014",1149873500000,,
"FRA","France","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2011","2011","EUR","Euro","0","Unités","2014","2014",1156212700000,,
"FRA","France","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2012","2012","EUR","Euro","0","Unités","2014","2014",1152207600000,,
"FRA","France","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2013","2013","EUR","Euro","0","Unités","2014","2014",1158506700000,,
"FRA","France","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2014","2014","EUR","Euro","0","Unités","2014","2014",1168624900000,,
"FRA","France","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2015","2015","EUR","Euro","0","Unités","2014","2014",1185465500000,,
"FRA","France","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2016","2016","EUR","Euro","0","Unités","2014","2014",1204424400000,,
"FRA","France","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2017","2017","EUR","Euro","0","Unités","2014","2014",1224182900000,,
"FRA","France","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2018","2018","EUR","Euro","0","Unités","2014","2014",1236397700000,,
"FRA","France","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2019","2019","EUR","Euro","0","Unités","2014","2014",1258138900000,,
"FRA","France","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2020","2020","EUR","Euro","0","Unités","2014","2014",1174001800000,,
"FRA","France","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2021","2021","EUR","Euro","0","Unités","2014","2014",1234522700000,,
"FRA","France","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2022","2022","EUR","Euro","0","Unités","2014","2014",1262221200000,,
"FRA","France","CPV","Dépense de consommation finale du secteur privé, en volume","A","Annuelle","2023","2023","EUR","Euro","0","Unités","2014","2014",1265708164142.06,,
"DEU","Allemagne","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2000","2000","EUR","Euro","0","Unités","2015","2015",612394000000,,
"DEU","Allemagne","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2001","2001","EUR","Euro","0","Unités","2015","2015",599055000000,,
"DEU","Allemagne","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2002","2002","EUR","Euro","0","Unités","2015","2015",552991000000,,
"DEU","Allemagne","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2003","2003","EUR","Euro","0","Unités","2015","2015",550542000000,,
"DEU","Allemagne","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2004","2004","EUR","Euro","0","Unités","2015","2015",530677000000,,
"DEU","Allemagne","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2005","2005","EUR","Euro","0","Unités","2015","2015",521968000000,,
"DEU","Allemagne","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2006","2006","EUR","Euro","0","Unités","2015","2015",572095000000,,
"DEU","Allemagne","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2007","2007","EUR","Euro","0","Unités","2015","2015",611154000000,,
"DEU","Allemagne","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2008","2008","EUR","Euro","0","Unités","2015","2015",612588000000,,
"DEU","Allemagne","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2009","2009","EUR","Euro","0","Unités","2015","2015",508212000000,,
"DEU","Allemagne","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2010","2010","EUR","Euro","0","Unités","2015","2015",570229000000,,
"DEU","Allemagne","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2011","2011","EUR","Euro","0","Unités","2015","2015",625358000000,,
"DEU","Allemagne","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2012","2012","EUR","Euro","0","Unités","2015","2015",571975000000,,
"DEU","Allemagne","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2013","2013","EUR","Euro","0","Unités","2015","2015",588450000000,,
"DEU","Allemagne","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2014","2014","EUR","Euro","0","Unités","2015","2015",608854000000,,
"DEU","Allemagne","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2015","2015","EUR","Euro","0","Unités","2015","2015",595500000000,,
"DEU","Allemagne","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2016","2016","EUR","Euro","0","Unités","2015","2015",620161000000,,
"DEU","Allemagne","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2017","2017","EUR","Euro","0","Unités","2015","2015",663730000000,,
"DEU","Allemagne","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2018","2018","EUR","Euro","0","Unités","2015","2015",682819000000,,
"DEU","Allemagne","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2019","2019","EUR","Euro","0","Unités","2015","2015",691452000000,,
"DEU","Allemagne","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2020","2020","EUR","Euro","0","Unités","2015","2015",664401000000,,
"DEU","Allemagne","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2021","2021","EUR","Euro","0","Unités","2015","2015",687539000000,,
"DEU","Allemagne","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2022","2022","EUR","Euro","0","Unités","2015","2015",701894000000,,
"DEU","Allemagne","ITISKV","Formation brute de capital, total, en volume","A","Annuelle","2023","2023","EUR","Euro","0","Unités","2015","2015",725034756555.043,,
"DEU","Allemagne","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2000","2000","PC","Pourcentage","0","Unités","2015","2015",1.41327623126338,,
"DEU","Allemagne","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2001","2001","PC","Pourcentage","0","Unités","2015","2015",1.90033783783793,,
"DEU","Allemagne","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2002","2002","PC","Pourcentage","0","Unités","2015","2015",1.32615002072099,,
"DEU","Allemagne","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2003","2003","PC","Pourcentage","0","Unités","2015","2015",1.07361963190189,,
"DEU","Allemagne","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2004","2004","PC","Pourcentage","0","Unités","2015","2015",1.7804754678806,,
"DEU","Allemagne","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2005","2005","PC","Pourcentage","0","Unités","2015","2015",1.92823774972669,,
"DEU","Allemagne","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2006","2006","PC","Pourcentage","0","Unités","2015","2015",1.77474402730371,,
"DEU","Allemagne","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2007","2007","PC","Pourcentage","0","Unités","2015","2015",2.27076746191427,,
"DEU","Allemagne","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2008","2008","PC","Pourcentage","0","Unités","2015","2015",2.7543563799889,,
"DEU","Allemagne","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2009","2009","PC","Pourcentage","0","Unités","2015","2015",0.246170678337056,,
"DEU","Allemagne","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2010","2010","PC","Pourcentage","0","Unités","2015","2015",1.11869031377886,,
"DEU","Allemagne","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2011","2011","PC","Pourcentage","0","Unités","2015","2015",2.48246087425793,,
"DEU","Allemagne","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2012","2012","PC","Pourcentage","0","Unités","2015","2015",2.15903106898376,,
"DEU","Allemagne","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2013","2013","PC","Pourcentage","0","Unités","2015","2015",1.60652920962198,,
"DEU","Allemagne","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2014","2014","PC","Pourcentage","0","Unités","2015","2015",0.769425889912893,,
"DEU","Allemagne","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2015","2015","PC","Pourcentage","0","Unités","2015","2015",0.67964423560991,,
"DEU","Allemagne","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2016","2016","PC","Pourcentage","0","Unités","2015","2015",0.366697224769008,,
"DEU","Allemagne","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2017","2017","PC","Pourcentage","0","Unités","2015","2015",1.70223366270875,,
"DEU","Allemagne","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2018","2018","PC","Pourcentage","0","Unités","2015","2015",1.93500979751722,,
"DEU","Allemagne","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2019","2019","PC","Pourcentage","0","Unités","2015","2015",1.35362434921968,,
"DEU","Allemagne","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2020","2020","PC","Pourcentage","0","Unités","2015","2015",0.371424055634881,,
"DEU","Allemagne","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2021","2021","PC","Pourcentage","0","Unités","2015","2015",3.2123454846071,,
"DEU","Allemagne","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2022","2022","PC","Pourcentage","0","Unités","2015","2015",8.6658021218852,,
"DEU","Allemagne","CPIH_YTYPCT","Inflation globale harmonisée","A","Annuelle","2023","2023","PC","Pourcentage","0","Unités","2015","2015",6.29097182699462,,
"DEU","Allemagne","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2000","2000","EUR","Euro","0","Unités","2015","2015",2555610000000,,
"DEU","Allemagne","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2001","2001","EUR","Euro","0","Unités","2015","2015",2601986000000,,
"DEU","Allemagne","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2002","2002","EUR","Euro","0","Unités","2015","2015",2597673000000,,
"DEU","Allemagne","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2003","2003","EUR","Euro","0","Unités","2015","2015",2579213000000,,
"DEU","Allemagne","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2004","2004","EUR","Euro","0","Unités","2015","2015",2597294000000,,
"DEU","Allemagne","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2005","2005","EUR","Euro","0","Unités","2015","2015",2620748000000,,
"DEU","Allemagne","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2006","2006","EUR","Euro","0","Unités","2015","2015",2725454000000,,
"DEU","Allemagne","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2007","2007","EUR","Euro","0","Unités","2015","2015",2809657000000,,
"DEU","Allemagne","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2008","2008","EUR","Euro","0","Unités","2015","2015",2828949000000,,
"DEU","Allemagne","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2009","2009","EUR","Euro","0","Unités","2015","2015",2669393000000,,
"DEU","Allemagne","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2010","2010","EUR","Euro","0","Unités","2015","2015",2777352000000,,
"DEU","Allemagne","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2011","2011","EUR","Euro","0","Unités","2015","2015",2888111000000,,
"DEU","Allemagne","GDPV","Produit intérieur brut, en volume, aux prix du marché","A","Annuelle","2012","2012","EUR","Euro","0","Unités","2015","2015",2905890000000,,
